listing_link,listing_image,listing_price,listing_property_type,listing_location,listing_rooms,listing_size,city
https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/62372.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",125 500 DT,Terrain habitation ind. en vente,Chebba,493 m²,493 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/ksour-essef/63561.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",130 000 DT,Terrain habitation ind. en vente,Ksour Essef,311 m²,311 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/rejiche/61617.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",220 000 DT,S+2 en vente,Rejiche,2 pièces,124 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/62151.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",380 000 DT,S+2 en vente,Mahdia - Zone Touristique Mahdia,2 pièces,116 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/58275.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",457 000 DT,S+3 en vente,Mahdia - Zone Touristique Mahdia,4 pièces,127 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/58873.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",223 000 DT,S+1 en vente,Mahdia - Zone Touristique Mahdia,1 pièce,60 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/58531.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",340 000 DT,S+2 en vente,Mahdia - Zone Touristique Mahdia,2 pièces,87 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/63310.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",175 000 DT,Villa jumelée en vente,Rejiche,265 m²,265 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/rejiche/63442.html,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/63442/images/366125/gallery_media.jpeg,130 000 DT,S+2 en vente,Rejiche,3 pièces,135 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/mahdia/61358.html,https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/61358/images/346911/gallery_media.jpeg,887 000 DT,Terrain habitation ind. en vente,Mahdia - Zone Touristique Mahdia,1972 m²,1972 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/mahdia/59827.html,https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/59827/images/334520/gallery_media.jpeg,820 000 DT,Villa individuelle en vente,Mahdia - Hiboun,451 m²,451 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/60679.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",308 000 DT,S+2 en vente,Mahdia - Zone Touristique Mahdia,2 pièces,86 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/60826.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",360 000 DT,S+2 en vente,Mahdia - Zone Touristique Mahdia,2 pièces,135 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/63414.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",210 000 DT,S+1 en vente,Salakta,2 pièces,47 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/63490.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",131 000 DT,Terrain habitation ind. en vente,Salakta,218 m²,218 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/ksour-essef/63385.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",80 000 DT,Villa inachevée en vente,Ksour Essef,100 m²,100 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62197.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,Terrain habitation ind. en vente,Rejiche,488 m²,488 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/58870.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",260 000 DT,Villa individuelle en vente,"Salakta, Rue Salakta",4 pièces,440 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/54640.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",243 000 DT,S+2 en vente,"Salakta, Avenue jool",3 pièces,91 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/54636.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",223 000 DT,S+2 en vente,"Salakta, Avenue Jool",3 pièces,78 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/61155.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,S+2 en vente,Salakta,3 pièces,70 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/58425.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",390 000 DT,Maison jumelée en vente,"Salakta, Rue Salakta",467 m²,467 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/54064.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",151 000 DT,Terrain habitation ind. en vente,Salakta,252 m²,252 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/63117.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/63117/images/362050/gallery_media.jpeg,275 000 DT,S+2 en vente,Baghdedi,2 pièces,85 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/56400.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/56400/images/315651/gallery_media.jpeg,290 000 DT,S+2 en vente,Baghdedi,2 pièces,115 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/baghdedi/56493.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/56493/images/308977/gallery_media.jpeg,1 420 000 DT,Villa individuelle en vente,Baghdedi,500 m²,500 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/60871.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",315 000 DT,S+2 en vente,Baghdedi,2 pièces,126 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/rejiche/61312.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",237 000 DT,S+1 en vente,Rejiche,1 pièce,70 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/rejiche/60499.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",265 000 DT,S+2 en vente,"Rejiche, Avenue habib bourguiba",3 pièces,105 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/61280.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",155 000 DT,Villa jumelée en vente,Rejiche,153 m²,153 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/61452.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",725 000 DT,Villa individuelle en vente,Rejiche,455 m²,455 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/63091.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",235 000 DT,S+2 en vente,Baghdedi,2 pièces,98 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/63119.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",186 000 DT,S+1 en vente,Baghdedi,1 pièce,65 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/rejiche/59949.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",170 000 DT,S+2 en vente,Rejiche,100 m²,100 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/baghdedi/55226.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",580 000 DT,Villa jumelée en vente,Baghdedi,2 pièces,216 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/63037.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",180 000 DT,Maison jumelée en vente,Rejiche,2 pièces,125 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/60667.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",242 000 DT,S+2 en vente,Salakta,110 m²,110 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/61487.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",205 000 DT,Terrain habitation ind. en vente,Salakta,286 m²,286 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/ksour-essef/62473.html,https://cdn-media.medialabtc.it/tn/agencies/mdca4/estates/62473/images/360913/gallery_media.jpeg,140 000 DT,Maison jumelée en vente,Ksour Essef,3 pièces,150 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/58018.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/58018/images/315693/gallery_media.jpeg,125 000 DT,S+1 en vente,Baghdedi,1 pièce,64 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/60801.html,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/60801/images/344762/gallery_media.jpeg,175 000 DT,Terrain habitation ind. en vente,Rejiche,346 m²,346 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/54992.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",225 000 DT,Maison jumelée en vente,Rejiche,242 m²,242 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/62800.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",380 000 DT,Etage de villa en vente,Rejiche,196 m²,196 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/61063.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,S+3 en vente,Salakta,4 pièces,276 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62806.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",330 000 DT,Terrain habitation collective en vente,Rejiche,452 m²,452 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/62466.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",160 000 DT,S+1 en vente,Chebba,2 pièces,74 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62752.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",204 000 DT,Terrain habitation ind. en vente,Rejiche,408 m²,408 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/62549.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",150 000 DT,Terrain habitation ind. en vente,Salakta,323 m²,323 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/59536.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",590 000 DT,Terrain habitation ind. en vente,Salakta,1078 m²,1078 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/52407.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",180 000 DT,Terrain habitation ind. en vente,Salakta,250 m²,250 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/54062.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",99 000 DT,Terrain habitation ind. en vente,Salakta,207 m²,207 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/54068.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1 650 000 DT,Villa individuelle en vente,Salakta,5 pièces,5131 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/ksour-essef/54678.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1 700 000 DT,Terrain habitation ind. en vente,Ksour Essef,1537 m²,1537 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/ksour-essef/56249.html,https://cdn-media.medialabtc.it/tn/agencies/mdca4/estates/56249/images/300013/gallery_media.jpeg,160 000 DT,Maison jumelée en vente,"Ksour Essef, Avenue Hedi Chaker",3 pièces,150 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/58412.html,https://cdn-media.medialabtc.it/tn/agencies/mdca4/estates/58412/images/318935/gallery_media.jpeg,185 000 DT,Terrain habitation ind. en vente,Salakta,466 m²,466 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/58443.html,https://cdn-media.medialabtc.it/tn/agencies/mdca4/estates/58443/images/318622/gallery_media.jpeg,865 000 DT,Maison jumelée en vente,"Salakta, Rue Salakta",1 pièce,330 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/58455.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",220 000 DT,Terrain habitation ind. en vente,"Salakta, Rue Salakta",480 m²,480 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/58481.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",450 000 DT,Terrain habitation ind. en vente,"Salakta, Salakta masrah",722 m²,722 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/58596.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",750 000 DT,Duplex en vente,Salakta,348 m²,348 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/salakta/58770.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1 290 000 DT,Villa jumelée en vente,"Salakta, Rue Salakta",700 m²,700 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/ksour-essef/59102.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",125 000 DT,Terrain habitation ind. en vente,"Ksour Essef, Avenue Hedi Chaker",367 m²,367 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/ksour-essef/59109.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",120 000 DT,Terrain habitation ind. en vente,Ksour Essef,550 m²,550 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/59541.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",125 000 DT,Terrain habitation ind. en vente,Salakta,337 m²,337 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/59678.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",115 000 DT,Terrain habitation ind. en vente,Salakta,289 m²,289 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/salakta/60674.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",550 000 DT,S+3 en vente,Salakta,3 pièces,186 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/ksour-essef/60835.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",165 000 DT,S+3 en vente,Ksour Essef,4 pièces,116 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/salakta/61594.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",85 000 DT,Terrain habitation ind. en vente,Salakta,147 m²,147 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/55304.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",145 000 DT,Terrain habitation ind. en vente,Rejiche,259 m²,259 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62286.html,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/62286/images/354407/gallery_media.jpeg,372 852 DT,Terrain habitation collective en vente,Rejiche,516 m²,516 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/60224.html,https://cdn-media.medialabtc.it/tn/agencies/moca9/estates/60224/images/354368/gallery_media.jpeg,310 000 DT,S+3 en vente,Baghdedi,4 pièces,99 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62015.html,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/62015/images/352405/gallery_media.jpeg,210 000 DT,Terrain habitation ind. en vente,Rejiche,350 m²,350 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/62013.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",234 000 DT,Terrain habitation ind. en vente,Rejiche,360 m²,360 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/rejiche/61780.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",140 000 DT,Studio en vente,Rejiche,1 pièce,85 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/58532.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",290 000 DT,S+2 en vente,Chebba,112 m²,112 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/59599.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",383 000 DT,S+2 en vente,Chebba,402 m²,402 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/56259.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",124 740 DT,Terrain habitation ind. en vente,Chebba,567 m²,567 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/56409.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",48 600 DT,Terrain habitation ind. en vente,Chebba,243 m²,243 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/58292.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",205 000 DT,Terrain habitation ind. en vente,Rejiche,394 m²,394 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/60056.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",147 000 DT,Terrain habitation ind. en vente,"Chebba, Rue bir chayeb chebba",1231 m²,1231 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/chebba/61293.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",218 000 DT,S+1 en vente,Chebba,2 pièces,48 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/chebba/56210.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",96 800 DT,Terrain habitation ind. en vente,Chebba,458 m²,458 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57814.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",71 000 DT,Terrain habitation ind. en vente,Rejiche,174 m²,174 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/50221.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",620 000 DT,Terrain habitation ind. en vente,"Rejiche, Rejiche zone touristique",519 m²,519 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57032.html,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/57032/images/307111/gallery_media.jpeg,303 000 DT,Terrain habitation ind. en vente,Rejiche,510 m²,510 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57831.html,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/57831/images/313394/gallery_media.jpeg,140 000 DT,Terrain habitation ind. en vente,Rejiche,389 m²,389 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57096.html,https://cdn-media.medialabtc.it/tn/agencies/mdca3/estates/57096/images/307135/gallery_media.jpeg,198 000 DT,Terrain habitation ind. en vente,Rejiche,381 m²,381 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/57733.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",169 260 DT,Terrain habitation ind. en vente,Rejiche,403 m²,403 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/rejiche/55964.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",100 000 DT,Villa inachevée en vente,Rejiche,225 m²,225 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/56937.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",245 000 DT,Terrain habitation ind. en vente,Rejiche,492 m²,492 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/58591.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",218 400 DT,Terrain habitation ind. en vente,Rejiche,336 m²,336 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/53099.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",241 000 DT,Terrain habitation ind. en vente,Rejiche,419 m²,419 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/baghdedi/56233.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",175 000 DT,S+2 en vente,Baghdedi,2 pièces,100 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/50616.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",47 720 DT,Terrain agricole en vente,"Rejiche, Rejiche centre ville",317 m²,317 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/50617.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",45 700 DT,Terrain agricole en vente,"Rejiche, Rue Rejiche",318 m²,318 m²,Mahdia
https://www.tecnocasa.tn/vendre/terrain/mahdia/rejiche/40479.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",227 400 DT,Terrain habitation ind. en vente,Rejiche,379 m²,379 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/mahdia/63785.html,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/63785/images/368308/gallery_media.jpeg,420 000 DT,Villa individuelle en vente,Mahdia - Mahdia Centre-ville,250 m²,250 m²,Mahdia
https://www.tecnocasa.tn/vendre/villa/mahdia/mahdia/60079.html,https://cdn-media.medialabtc.it/tn/agencies/mdca2/estates/60079/images/337608/gallery_media.jpeg,500 000 DT,Maison jumelée en vente,Mahdia - Cité Erraoudha,328 m²,328 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/51271.html,https://cdn-media.medialabtc.it/tn/agencies/mdca1/estates/51271/images/256895/gallery_media.jpeg,275 000 DT,Triplex en vente,Mahdia - Zouila,3 pièces,160 m²,Mahdia
https://www.tecnocasa.tn/vendre/appartement/mahdia/mahdia/61301.html,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",260 000 DT,S+3 en vente,Mahdia - Zouila,3 pièces,110 m²,Mahdia
